internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
34363,Aglaia spectabilis,Amoora stellatosquamosa C.Y.Wu,Amoora,stellatosquamosa,C.Y.Wu,,
34363,Aglaia spectabilis,Amoora spectabilis Miq.,Amoora,spectabilis,Miq.,,
34363,Aglaia spectabilis,Amoora gigantea Pierre,Amoora,gigantea,Pierre,,
34363,Aglaia spectabilis,Amoora ridleyi King,Amoora,ridleyi,King,,
34363,Aglaia spectabilis,Amoora wallichii King,Amoora,wallichii,King,,
33719,Dysoxylum alliaceum,Guarea alliaceae Blume,Guarea,alliaceae,Blume,,
31332,Toona ciliata,Toona hexandra (Wall.) M.Roem.,Toona,hexandra,(Wall.) M.Roem.,,
31332,Toona ciliata,Cedrela toona Roxb. ex Rottler & Willd.,Cedrela,toona,Roxb. ex Rottler & Willd.,,
68112038,Carissa spinarum,Carandas edulis (Forssk.) Hiern,Carandas,edulis,(Forssk.) Hiern,,
68112038,Carissa spinarum,Carissa ovata R.Br.,Carissa,ovata,R.Br.,,
68112038,Carissa spinarum,Carissa xylopicron Thouars,Carissa,xylopicron,Thouars,,
68112038,Carissa spinarum,Carissa opaca Stapf ex Haines,Carissa,opaca,Stapf ex Haines,,
68112038,Carissa spinarum,Carissa congesta Wight,Carissa,congesta,Wight,,
68112038,Carissa spinarum,Carissa villosa Roxb.,Carissa,villosa,Roxb.,,
68112038,Carissa spinarum,Carissa diffusa Roxb.,Carissa,diffusa,Roxb.,,
68112038,Carissa spinarum,Carissa edulis (Forssk.) Vahl,Carissa,edulis,(Forssk.) Vahl,,
68149952,Ipomoea littoralis,Convolvulus thalassicus Steud.,Convolvulus,thalassicus,Steud.,,
68149952,Ipomoea littoralis,Ipomoea gracilis auct. pl.,Ipomoea,gracilis,auct. pl.,,
68149952,Ipomoea littoralis,Convolvulus denticulatus Lam.,Convolvulus,denticulatus,Lam.,,
68149952,Ipomoea littoralis,Convolvulus incurvus Schumach. & Thonn.,Convolvulus,incurvus,Schumach. & Thonn.,,
68149952,Ipomoea littoralis,Convolvulus obtusilobus Michx.,Convolvulus,obtusilobus,Michx.,,
68149952,Ipomoea littoralis,Ipomoea batatas (L.) Lam. var. littoralis (Blume) Nishiyama,Ipomoea,batatas,(L.) Lam.,variety,(Blume) Nishiyama
68149952,Ipomoea littoralis,Ipomoea choisiana Wight ex Safford,Ipomoea,choisiana,Wight ex Safford,,
68149952,Ipomoea littoralis,Convolvulus laevigatus Steud.,Convolvulus,laevigatus,Steud.,,
68149952,Ipomoea littoralis,Ipomoea forsteri A.Gray ex H.Mann,Ipomoea,forsteri,A.Gray ex H.Mann,,
68149952,Ipomoea littoralis,Ipomoea laevigata Steud.,Ipomoea,laevigata,Steud.,,
68149952,Ipomoea littoralis,Ipomoea nicobarica Kurz,Ipomoea,nicobarica,Kurz,,
164329,Juncus acutus,Juncus multibracteatus Tineo,Juncus,multibracteatus,Tineo,,
164329,Juncus acutus,Juncus karelinii Steud.,Juncus,karelinii,Steud.,,
164329,Juncus acutus,Juncus spinosus Forssk.,Juncus,spinosus,Forssk.,,
163994,Carex echinata,Carex stellulata Good.,Carex,stellulata,Good.,,
82412344,Cardiospermum halicacabum,Cardiospermum acuminatum Miq.,Cardiospermum,acuminatum,Miq.,,
82412344,Cardiospermum halicacabum,Cardiospermum corycodes Kunze,Cardiospermum,corycodes,Kunze,,
82412344,Cardiospermum halicacabum,Cardiospermum glabrum Schumach. & Thonn.,Cardiospermum,glabrum,Schumach. & Thonn.,,
82412344,Cardiospermum halicacabum,Cardiospermum inflatum Salisb.,Cardiospermum,inflatum,Salisb.,,
82412344,Cardiospermum halicacabum,Cardiospermum luridum Blume,Cardiospermum,luridum,Blume,,
82412344,Cardiospermum halicacabum,Cardiospermum monliferum Schwagr. ex Steud.,Cardiospermum,monliferum,Schwagr. ex Steud.,,
82412344,Cardiospermum halicacabum,Corindum halicacabum (L.) Medik.,Corindum,halicacabum,(L.) Medik.,,
162346,Aldrovanda vesiculosa,Aldrovanda verticillata Roxb.,Aldrovanda,verticillata,Roxb.,,
162346,Aldrovanda vesiculosa,Aldrovanda generalis E.H.L. Krause,Aldrovanda,generalis,E.H.L. Krause,,
162346,Aldrovanda vesiculosa,Drosera Aldrovanda F. Muell. [Illegitimate],Drosera,Aldrovanda,F. Muell. [Illegitimate],,
164482,Ottelia alismoides,Stratiotes alismoides L.,Stratiotes,alismoides,L.,,
164482,Ottelia alismoides,Damasonium alismoides (L.) R.Br.,Damasonium,alismoides,(L.) R.Br.,,
168862,Ceratopteris thalictroides,Acrostichum thalictroides L.,Acrostichum,thalictroides,L.,,
168974,Dopatrium junceum,Gratiola juncea Roxb.,Gratiola,juncea,Roxb.,,
168974,Dopatrium junceum,Dopatrium japonicum Franch. & Sav.,Dopatrium,japonicum,Franch. & Sav.,,
168974,Dopatrium junceum,Kyrtandra aristata Blanco,Kyrtandra,aristata,Blanco,,
168974,Dopatrium junceum,Morgania juncea (Roxb.) Spreng.,Morgania,juncea,(Roxb.) Spreng.,,
164129,Alisma plantago-aquatica,Alisma plantago-aquatica subsp. michaletii Asch. & Graebn.,Alisma,plantago-aquatica,,subspecies (plantae),Asch. & Graebn.
164042,Juncus bufonius,Juncus minutulus V.I.Krecz. & Gontsch.,Juncus,minutulus,V.I.Krecz. & Gontsch.,,
164042,Juncus bufonius,Juncus bufonius subsp. genuinus Cout.,Juncus,bufonius,,subspecies (plantae),Cout.
164042,Juncus bufonius,Juncus bufonius subsp. vulgaris Boiss.,Juncus,bufonius,,subspecies (plantae),Boiss.
164467,Lemna trisulca,Staurogeton trisulcus Schur.,Staurogeton,trisulcus,Schur.,,
88308170,Zingiber officinale,Amomum zingiber L,Amomum,zingiber,L,,
96478350,Nothofagus gunnii,Fuscospora gunnii (Hook.f.) Heenan & Smissen,Fuscospora,gunnii,(Hook.f.) Heenan & Smissen,,
96478350,Nothofagus gunnii,Fagus gunnii Hook.f.,Fagus,gunnii,Hook.f.,,
96478524,Nothofagus moorei,Lophozonia moorei (F.Muell.) Heenan & Smissen,Lophozonia,moorei,(F.Muell.) Heenan & Smissen,,
96478524,Nothofagus moorei,Fagus moorei F.Muell.,Fagus,moorei,F.Muell.,,
96816015,Zingiber zerumbet,Amomum zerumbet L.,Amomum,zerumbet,L.,,
17222946,Stictocardia tiliifolia,Convolvulus tiliifolius Desr.,Convolvulus,tiliifolius,Desr.,,
97468156,Drosera leioblastus,Drosera paleacea DC. ssp. leioblastus (N.G.Marchant & Lowrie) Schlauer,Drosera,paleacea,DC.,subspecies,(N.G.Marchant & Lowrie) Schlauer
98222838,Acacia phasmoides,Racosperma phasmoides (J.H.Willis) Pedley,Racosperma,phasmoides,(J.H.Willis) Pedley,,
164086,Schoenoplectiella mucronata,Scirpus javanus Nees,Scirpus,javanus,Nees,,
164086,Schoenoplectiella mucronata,Scirpus triangulatus Roxb.,Scirpus,triangulatus,Roxb.,,
164086,Schoenoplectiella mucronata,Scirpus cognatus Hance,Scirpus,cognatus,Hance,,
164086,Schoenoplectiella mucronata,Scirpus glomeratus Scop.,Scirpus,glomeratus,Scop.,,
164086,Schoenoplectiella mucronata,Scirpus muticus D.Don,Scirpus,muticus,D.Don,,
164086,Schoenoplectiella mucronata,Schoenoplectus mucronatus (L.) Palla,Schoenoplectus,mucronatus,(L.) Palla,,
164086,Schoenoplectiella mucronata,Scirpus mucronatus L.,Scirpus,mucronatus,L.,,
177091,Fuirena umbellata,Scirpus umbellatus (Rottb.) Kuntze,Scirpus,umbellatus,(Rottb.) Kuntze,,
99007617,Hernandia nymphaeifolia,Biasolettia nymphaeifolia C.Presl,Biasolettia,nymphaeifolia,C.Presl,,
110567174,Drosera barrettiorum,Drosera barrettorum Lowrie [orth. error],Drosera,barrettorum,Lowrie [orth. error],,
110567377,Drosera microscapa,Drosera occidentalis Morrison var. microscapa (Debbert) Schlauer,Drosera,occidentalis,Morrison,variety,(Debbert) Schlauer
110567415,Drosera monantha,Drosera macrophylla Lindl. subsp. monantha Lowrie & Carlquist,Drosera,macrophylla,Lindl.,subspecies (plantae),Lowrie & Carlquist
110567517,Drosera thysanosepala,Drosera menziesii R.Br. ex DC. ssp. thysanosepala (Diels) N.G.Marchant,Drosera,menziesii,R.Br. ex DC.,subspecies,(Diels) N.G.Marchant
110681187,Sorghum plumosum,<i>Holcus</i> <i>plumosus</i> R.Br.,<i>Holcus</i>,<i>plumosus</i>,R.Br.,,
110681187,Sorghum plumosum,<i>Andropogon</i> <i>australis</i> Spreng.,<i>Andropogon</i>,<i>australis</i>,Spreng.,,
110681187,Sorghum plumosum,<i>Andropogon</i> <i>australis</i> ssp. <i>plumosus</i> (R.Br.) Hack.,<i>Andropogon</i>,<i>australis</i>,,subspecies,(R.Br.) Hack.
110681187,Sorghum plumosum,<i>Andropogon</i> <i>plumosus</i> (R.Br.) Backer,<i>Andropogon</i>,<i>plumosus</i>,(R.Br.) Backer,,
110681187,Sorghum plumosum,<i>Sarga</i> <i>plumosa</i> (R.Br.) Spangler,<i>Sarga</i>,<i>plumosa</i>,(R.Br.) Spangler,,
110681187,Sorghum plumosum,<i>Sorghum</i> <i>plumosum</i> var. <i>teretifolium</i> Lazarides,<i>Sorghum</i>,<i>plumosum</i>,,variety,Lazarides
110688013,Aloe arborescens,Aloe perfoliata L. var. arborescens (Mill.) Aiton,Aloe,perfoliata,L.,variety,(Mill.) Aiton
110688013,Aloe arborescens,Catevala arborescens (Mill.) Medik.,Catevala,arborescens,(Mill.) Medik.,,
112504243,Adenanthos argyreus,Adenanthos intricatus Gardner,Adenanthos,intricatus,Gardner,,
112504290,Adenanthos barbiger,Adenanthos intermedius Ostenf.,Adenanthos,intermedius,Ostenf.,,
112504485,Adenanthos cygnorum,Adenanthos teges A.S.George,Adenanthos,teges,A.S.George,,
112520072,Banksia aquilonia,Banksia integrifolia L.f. var. aquilonia A.S.George,Banksia,integrifolia,L.f.,variety,A.S.George
112521185,Banksia conferta,Banksia penicillata (A.S.George) K.R.Thiele,Banksia,penicillata,(A.S.George) K.R.Thiele,,
112525334,Banksia gardneri,Banksia brevidentata (A.S.George) K.R.Thiele,Banksia,brevidentata,(A.S.George) K.R.Thiele,,
112525334,Banksia gardneri,Banksia hiemalis (A.S.George) K.R.Thiele,Banksia,hiemalis,(A.S.George) K.R.Thiele,,
112529924,Banksia sphaerocarpa,Banksia dolichostyla (A.S.George) K.R.Thiele,Banksia,dolichostyla,(A.S.George) K.R.Thiele,,
112603251,Conospermum leianthum,Conospermum polycephalum Meisn. var. leianthum Benth.,Conospermum,polycephalum,Meisn.,variety,Benth.
112606306,Banksia acanthopoda,Dryandra acanthopoda A.S.George,Dryandra,acanthopoda,A.S.George,,
112606325,Banksia anatona,Dryandra anatona A.S.George,Dryandra,anatona,A.S.George,,
112606329,Banksia arborea,Dryandra arborea C.A.Gardner,Dryandra,arborea,C.A.Gardner,,
112606352,Banksia arctotidis,Dryandra arctotidis R.Br.,Dryandra,arctotidis,R.Br.,,
112606356,Banksia armata,Dryandra armata R.Br.,Dryandra,armata,R.Br.,,
112606360,Banksia aurantia,Dryandra aurantia A.S.George,Dryandra,aurantia,A.S.George,,
112606365,Banksia biterax,Dryandra baxteri R.Br.,Dryandra,baxteri,R.Br.,,
112606376,Banksia bipinnatifida,Dryandra bipinnatifida R.Br.,Dryandra,bipinnatifida,R.Br.,,
112606380,Banksia pellaeifolia,Dryandra blechnifolia R.Br.,Dryandra,blechnifolia,R.Br.,,
112606385,Banksia borealis,Dryandra borealis A.S.George,Dryandra,borealis,A.S.George,,
112606440,Banksia brunnea,Dryandra brownii Meisn.,Dryandra,brownii,Meisn.,,
112606450,Banksia calophylla,Dryandra calophylla R.Br.,Dryandra,calophylla,R.Br.,,
112606476,Banksia carlinoides,Dryandra carlinoides Meisn.,Dryandra,carlinoides,Meisn.,,
112606504,Banksia catoglypta,Dryandra catoglypta A.S.George,Dryandra,catoglypta,A.S.George,,
112606549,Banksia cirsioides,Dryandra cirsioides Meisn.,Dryandra,cirsioides,Meisn.,,
112606560,Banksia columnaris,Dryandra columnaris A.S.George,Dryandra,columnaris,A.S.George,,
112606565,Banksia comosa,Dryandra comosa Meisn.,Dryandra,comosa,Meisn.,,
112606572,Banksia concinna,Dryandra concinna R.Br.,Dryandra,concinna,R.Br.,,
112606636,Banksia densa,Dryandra conferta Benth.,Dryandra,conferta,Benth.,,
112606640,Banksia corvijuga,Dryandra corvijuga A.S.George,Dryandra,corvijuga,A.S.George,,
112606651,Banksia obovata,Dryandra cuneata R.Br.,Dryandra,cuneata,R.Br.,,
112606651,Banksia obovata,Josephia cuneata (R.Br.) Poir.,Josephia,cuneata,(R.Br.) Poir.,,
112606743,Banksia cynaroides,Dryandra cynaroides C.A.Gardner,Dryandra,cynaroides,C.A.Gardner,,
112606750,Banksia cypholoba,Dryandra cypholoba A.S.George,Dryandra,cypholoba,A.S.George,,
112606874,Banksia drummondii,Dryandra drummondii Meisn.,Dryandra,drummondii,Meisn.,,
112607031,Banksia echinata,Dryandra echinata A.S.George,Dryandra,echinata,A.S.George,,
112607043,Banksia epimicta,Dryandra epimicta A.S.George,Dryandra,epimicta,A.S.George,,
112607047,Banksia erythrocephala,Dryandra erythrocephala C.A.Gardner,Dryandra,erythrocephala,C.A.Gardner,,
112607053,Banksia falcata,Dryandra falcata R.Br.,Dryandra,falcata,R.Br.,,
112607058,Banksia fasciculata,Dryandra fasciculata A.S.George,Dryandra,fasciculata,A.S.George,,
112607117,Banksia rufa,Dryandra ferruginea Kippist ex Meisn.,Dryandra,ferruginea,Kippist ex Meisn.,,
112607155,Banksia fililoba,Dryandra fililoba A.S.George,Dryandra,fililoba,A.S.George,,
112607160,Banksia foliolata,Dryandra foliolata R.Br.,Dryandra,foliolata,R.Br.,,
112607176,Banksia foliosissima,Dryandra foliosissima C.A.Gardner,Dryandra,foliosissima,C.A.Gardner,,
112607241,Banksia formosa,Dryandra formosa R.Br.,Dryandra,formosa,R.Br.,,
112607269,Banksia fraseri,Dryandra fraseri R.Br.,Dryandra,fraseri,R.Br.,,
112607337,Banksia fuscobractea,Dryandra fuscobractea A.S.George,Dryandra,fuscobractea,A.S.George,,
112607463,Banksia glaucifolia,Dryandra glauca A.S.George,Dryandra,glauca,A.S.George,,
112607502,Banksia hewardiana,Dryandra hewardiana Meisn.,Dryandra,hewardiana,Meisn.,,
112607618,Banksia hirta,Dryandra hirsuta A.S.George,Dryandra,hirsuta,A.S.George,,
112607622,Banksia horrida,Dryandra horrida Meisn.,Dryandra,horrida,Meisn.,,
112607626,Banksia idiogenes,Dryandra idiogenes A.S.George,Dryandra,idiogenes,A.S.George,,
112607644,Banksia insulanemorecincta,Dryandra insulanemorecincta A.S.George,Dryandra,insulanemorecincta,A.S.George,,
112607654,Banksia ionthocarpa,Dryandra ionthocarpa A.S.George,Dryandra,ionthocarpa,A.S.George,,
112607661,Banksia kippistiana,Dryandra kippistiana Meisn.,Dryandra,kippistiana,Meisn.,,
112607666,Banksia lepidorhiza,Dryandra lepidorhiza A.S.George,Dryandra,lepidorhiza,A.S.George,,
112607688,Banksia dallanneyi,Dryandra lindleyana Meisn.,Dryandra,lindleyana,Meisn.,,
112607704,Banksia prolata,Dryandra longifolia R.Br.,Dryandra,longifolia,R.Br.,,
112607714,Banksia meganotia,Dryandra meganotia A.S.George,Dryandra,meganotia,A.S.George,,
112607720,Banksia mimica,Dryandra mimica A.S.George,Dryandra,mimica,A.S.George,,
112607724,Banksia montana,Dryandra montana C.A.Gardner ex A.S.George,Dryandra,montana,C.A.Gardner ex A.S.George,,
112607739,Banksia mucronulata,Dryandra mucronulata R.Br.,Dryandra,mucronulata,R.Br.,,
112607749,Banksia nana,Dryandra nana Meisn.,Dryandra,nana,Meisn.,,
