assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
10584588,41959,Cycas desolata,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,desolata,,,,P.I.Forst.,Vulnerable,D2,3.1,Stable,Global
10585196,41960,Cycas silvestris,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,silvestris,,,,K.D.Hill,Vulnerable,D2,3.1,Stable,Global
10588927,41976,Cycas tuckeri,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,tuckeri,,,,K.D.Hill,Vulnerable,D2,3.1,Stable,Global
10595908,41989,Cycas calcicola,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,calcicola,,,,Maconochie,Least Concern,,3.1,Stable,Global
10611773,41958,Cycas conferta,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,conferta,,,,Chirgwin,Near Threatened,,3.1,Decreasing,Global
10613296,41969,Cycas arenicola,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,arenicola,,,,K.D.Hill,Near Threatened,,3.1,Stable,Global
10613527,41970,Cycas badensis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,badensis,,,,K.D.Hill,Near Threatened,,3.1,Stable,Global
10614004,41972,Cycas cairnsiana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,cairnsiana,,,,F.Muell.,Vulnerable,D2,3.1,Stable,Global
10614280,41973,Cycas couttsiana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,couttsiana,,,,K.D.Hill,Near Threatened,,3.1,Decreasing,Global
10614556,41974,Cycas ophiolitica,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,ophiolitica,,,,K.D.Hill,Vulnerable,A4c,3.1,Decreasing,Global
10624172,42083,Cycas scratchleyana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,scratchleyana,,,,F.Muell.,Near Threatened,,3.1,Decreasing,Global
10630516,42027,Cycas maconochiei,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,maconochiei,,,,Chirgwin &amp; K.D.Hill,Least Concern,,3.1,Stable,Global
10634093,42035,Cycas media,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,CYCADACEAE,Cycas,media,,,,R.Br.,Least Concern,,3.1,Stable,Global
10660714,42195,Araucaria bidwillii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,ARAUCARIACEAE,Araucaria,bidwillii,,,,Hook.,Least Concern,,3.1,Stable,Global
10838671,43993,Vanvoorstia bennettiana,PLANTAE,RHODOPHYTA,CERAMIALES,FLORIDEOPHYCEAE,DELESSERIACEAE,Vanvoorstia,bennettiana,,,,(Harv.) Papenf.,Extinct,,3.1,,Global
13416802,13416798,Hedychium coronarium,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Hedychium,coronarium,,,,J.König,Data Deficient,,3.1,Unknown,Global
13491145,13490853,Ischaemum polystachyum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Ischaemum,polystachyum,,,,J.Presl,Least Concern,,3.1,Unknown,Global
13537523,202961,Nerium oleander,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Nerium,oleander,,,,L.,Least Concern,,3.1,Unknown,Global
13550847,164234,Isolepis setacea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Isolepis,setacea,,,,(L.) R.Br.,Least Concern,,3.1,Unknown,Global
13556201,164337,Polypogon viridis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Polypogon,viridis,,,,(Gouan) Breistr.,Least Concern,,3.1,Stable,Global
13564968,164091,Lythrum hyssopifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Lythrum,hyssopifolia,,,,L.,Least Concern,,3.1,Stable,Global
13565290,164352,Ludwigia palustris,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,ONAGRACEAE,Ludwigia,palustris,,,,(L.) Elliott,Least Concern,,3.1,Unknown,Global
13571192,163967,Samolus valerandi,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Samolus,valerandi,,,,L.,Least Concern,,3.1,Unknown,Global
13575099,164203,Apium graveolens,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Apium,graveolens,,,,L.,Least Concern,,3.1,Increasing,Global
13598432,13582699,Mimulus gracilis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PHRYMACEAE,Mimulus,gracilis,,,,R.Br.,Least Concern,,3.1,Unknown,Global
16703434,202950,Centaurium erythraea,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GENTIANACEAE,Centaurium,erythraea,,,,Rafn,Least Concern,,3.1,Stable,Global
16728408,16728404,Casuarina equisetifolia,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Casuarina,equisetifolia,,,,L.,Least Concern,,3.1,Stable,Global
17046277,17046274,Polygonum argyrocoleon,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Polygonum,argyrocoleon,,,,Steud. ex Kunze,Least Concern,,3.1,Unknown,Global
18153782,18153775,Microcachrys tetragona,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Microcachrys,tetragona,,,,(Hook.) Hook.f.,Least Concern,,3.1,Stable,Global
18435622,18435618,Aleurites moluccanus,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Aleurites,moluccanus,,,,(L.) Willd.,Least Concern,,3.1,Unknown,Global
18435814,18435806,Acacia longifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,longifolia,,,,(Andrews) Willd.,Least Concern,,3.1,Unknown,Global
18435824,18435820,Acacia mangium,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,mangium,,,,Willd.,Least Concern,,3.1,Unknown,Global
18435900,18435896,Adenanthera pavonina,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Adenanthera,pavonina,,,,L.,Least Concern,,3.1,Stable,Global
18435924,18435916,Albizia lebbeck,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Albizia,lebbeck,,,,(L.) Benth.,Least Concern,,3.1,Stable,Global
18539086,18290149,Coffea brassii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Coffea,brassii,,,,(J.-F.Leroy) A.P.Davis,Least Concern,,3.1,Stable,Global
18610506,13164857,Corynephorus fasciculatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Corynephorus,fasciculatus,,,,Boiss. &amp; Reut.,Least Concern,,3.1,Unknown,Mediterranean
18614480,13164480,Aira provincialis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Aira,provincialis,,,,Jord.,Least Concern,,3.1,Unknown,Global & Mediterranean
19396367,170103,Brassica elongata,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Brassica,elongata,,,,Ehrh.,Least Concern,,3.1,Unknown,Global
19396569,170104,Brassica fruticulosa,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Brassica,fruticulosa,,,,Cirillo,Least Concern,,3.1,Unknown,Global
19620871,19617902,Cyperus hamulosus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,hamulosus,,,,M.Bieb.,Least Concern,,3.1,Unknown,Global
19621296,19620468,Salix cinerea,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Salix,cinerea,,,,L.,Least Concern,,3.1,Stable,Global
19631881,39635,Cephalotus follicularis,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,CEPHALOTACEAE,Cephalotus,follicularis,,,,Labill.,Vulnerable,A2ac; C2a(i),3.1,Stable,Global
19996730,19892219,Acacia aneura,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,aneura,,,,F.Muell. ex Benth.,Least Concern,,3.1,Stable,Global
19997059,19891997,Acacia ataxiphylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,ataxiphylla,,,,Benth.,Near Threatened,,3.1,Decreasing,Global
19997222,19891902,Acacia auriculiformis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,auriculiformis,,,,Benth.,Least Concern,,3.1,Stable,Global
19997423,19891632,Acacia basedowii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,basedowii,,,,Maiden,Least Concern,,3.1,Stable,Global
19997540,19893073,Acacia bifaria,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,bifaria,,,,Maslin,Endangered,B1ab(iii),3.1,Decreasing,Global
19998083,19891586,Acacia eremophila,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,eremophila,,,,W.Fitzg.,Least Concern,,3.1,Unknown,Global
19998210,19891920,Acacia excelsa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,excelsa,,,,Benth.,Least Concern,,3.1,Stable,Global
19998475,19892743,Acacia glaucocarpa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,glaucocarpa,,,,Maiden & Blakeley,Least Concern,,3.1,Stable,Global
19998870,19892690,Acacia jacksonioides,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,jacksonioides,,,,Maslin,Near Threatened,,3.1,Unknown,Global
19999018,19892559,Acacia jennerae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,jennerae,,,,Maiden,Least Concern,,3.1,Stable,Global
20000024,19892147,Acacia pendula,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,pendula,,,,A.Cunn. ex G.Don,Least Concern,,3.1,Unknown,Global
20000619,19892935,Acacia repanda,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,repanda,,,,R.S.Cowan &amp; Maslin,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
20000775,19892399,Acacia semirigida,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,semirigida,,,,Maiden &amp; Blakeley,Least Concern,,3.1,Unknown,Global
20000918,19891510,Acacia sericata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,sericata,,,,Benth.,Least Concern,,3.1,Stable,Global
20006440,19891977,Aotus subglauca,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Aotus,subglauca,,,,Blakely &amp; McKie,Least Concern,,3.1,Stable,Global
20007197,19892912,Archidendron vaillantii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Archidendron,vaillantii,,,,(F.Muell.) F.Muell.,Near Threatened,,3.1,Unknown,Global
20026317,19892625,Bauhinia cunninghamii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Bauhinia,cunninghamii,,,,(Benth.) Benth.,Least Concern,,3.1,Stable,Global
20029567,19892829,Bossiaea lenticularis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Bossiaea,lenticularis,,,,Sieber ex DC.,Near Threatened,,3.1,Unknown,Global
20029689,19891820,Bossiaea oxyclada,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Bossiaea,oxyclada,,,,Turcz.,Vulnerable,D2,3.1,Unknown,Global
20029832,19892757,Bossiaea pulchella,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Bossiaea,pulchella,,,,Meisn.,Least Concern,,3.1,Stable,Global
20032501,19892765,Cajanus scarabaeoides,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cajanus,scarabaeoides,,,,(L.) Thouars,Least Concern,,3.1,Stable,Global
20035815,19892334,Canavalia sericea,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Canavalia,sericea,,,,A.Gray,Least Concern,,3.1,Stable,Global
20036816,19891666,Senna ferraria,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Senna,ferraria,,,,(Symon) Randell,Least Concern,,3.1,Unknown,Global
20037046,19891599,Senna artemisioides,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Senna,artemisioides,,,,(Gaudich. ex DC.) Randell,Least Concern,,3.1,Stable,Global
20045915,19892466,Crotalaria cunninghamii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Crotalaria,cunninghamii,,,,R.Br.,Least Concern,,3.1,Stable,Global
20046190,19892117,Crotalaria eremaea,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Crotalaria,eremaea,,,,F.Muell.,Least Concern,,3.1,Stable,Global
20048781,19891731,Crotalaria montana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Crotalaria,montana,,,,Heyne ex Roth,Least Concern,,3.1,Stable,Global
20051609,19893127,Daviesia croniniana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,croniniana,,,,F.Muell.,Least Concern,,3.1,Stable,Global
20051724,19892160,Daviesia gracilis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,gracilis,,,,Crisp,Least Concern,,3.1,Stable,Global
20051972,19891842,Daviesia mollis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,mollis,,,,Turcz.,Near Threatened,,3.1,Stable,Global
20052112,19891899,Daviesia nudiflora,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,nudiflora,,,,Meisn.,Least Concern,,3.1,Stable,Global
20052234,19891559,Daviesia physodes,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,physodes,,,,A.Cunn. ex G.Don,Least Concern,,3.1,Stable,Global
20052363,19892308,Daviesia squarrosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,squarrosa,,,,Sm.,Least Concern,,3.1,Stable,Global
20060287,19892052,Brachypterum koolgibberah,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Brachypterum,koolgibberah,,,,(F.M.Bailey) Adema &amp; Sirich.,Least Concern,,3.1,Stable,Global
20064776,19892360,Leptodesmia microphyllum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Leptodesmia,microphyllum,,,,(Thunb.) H.Ohashi &amp; K.Ohashi,Least Concern,,3.1,Stable,Global
20066865,164134,Dichrostachys cinerea,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dichrostachys,cinerea,,,,(L.) Wight & Arn.,Least Concern,,3.1,Stable,Global
20067566,19892634,Dichrostachys spicata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dichrostachys,spicata,,,,(F.Muell.) Domin,Least Concern,,3.1,Stable,Global
20067706,19892409,Almaleea capitata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Almaleea,capitata,,,,(J.H.Willis) Crisp & P.H.Weston,Vulnerable,B1ab(iii),3.1,Decreasing,Global
20067846,19892831,Dillwynia juniperina,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dillwynia,juniperina,,,,Lodd.,Least Concern,,3.1,Stable,Global
20067979,19891995,Dillwynia pungens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dillwynia,pungens,,,,(Mackay ex Sweet) Benth.,Near Threatened,,3.1,Unknown,Global
20072331,19891448,Erythrina variegata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Erythrina,variegata,,,,L.,Least Concern,,3.1,Stable,Global
20074421,19891795,Galactia tenuiflora,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Galactia,tenuiflora,,,,(Klein) Wight & Arn.,Least Concern,,3.1,Stable,Global
20074732,19893120,Gastrolobium brevipes,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gastrolobium,brevipes,,,,Crisp,Least Concern,,3.1,Stable,Global
20074837,19892700,Gastrolobium spinosum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gastrolobium,spinosum,,,,Benth.,Least Concern,,3.1,Stable,Global
20076171,19892839,Glycine canescens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Glycine,canescens,,,,F.J.Herm.,Least Concern,,3.1,Stable,Global
20076316,19892954,Glycine latifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Glycine,latifolia,,,,(Benth.) C.A.Newell & Hymowitz,Least Concern,,3.1,Stable,Global
20076467,19891690,Gompholobium glabratum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,glabratum,,,,Sieber ex DC.,Least Concern,,3.1,Stable,Global
20076585,19891981,Gompholobium obcordatum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,obcordatum,,,,Turcz.,Least Concern,,3.1,Stable,Global
20076690,19892067,Gompholobium polyzygum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,polyzygum,,,,F.Muell.,Least Concern,,3.1,Stable,Global
20076795,19891860,Gompholobium subulatum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,subulatum,,,,Benth.,Least Concern,,3.1,Stable,Global
20076911,19892367,Gompholobium viscidulum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,viscidulum,,,,Meisn.,Least Concern,,3.1,Stable,Global
20079441,19892396,Hovea ramulosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Hovea,ramulosa,,,,A.Cunn. ex Lindl.,Least Concern,,3.1,Stable,Global
20081292,19892721,Indigofera bancroftii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,bancroftii,,,,Peter G.Wilson,Near Threatened,,3.1,Unknown,Global
20081680,19892903,Indigofera brevidens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,brevidens,,,,Benth.,Least Concern,,3.1,Stable,Global
20085157,19892353,Indigofera linifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,linifolia,,,,(L.f.) Retz.,Least Concern,,3.1,Stable,Global
20086540,19891942,Indigofera monophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,monophylla,,,,DC.,Least Concern,,3.1,Stable,Global
20088437,19892008,Indigofera trita,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,trita,,,,L.f.,Least Concern,,3.1,Stable,Global
20089152,19893062,Indigofera verruculosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,verruculosa,,,,Peter G.Wilson,Endangered,B1ab(iii),3.1,Decreasing,Global
20090522,19893147,Isotropis cuneifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Isotropis,cuneifolia,,,,(Sm.) Benth. ex Heynh.,Least Concern,,3.1,Stable,Global
20090652,19893006,Jacksonia cupulifera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Jacksonia,cupulifera,,,,Meisn.,Least Concern,,3.1,Stable,Global
20090769,19891917,Jacksonia furcellata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Jacksonia,furcellata,,,,(Bonpl.) DC.,Least Concern,,3.1,Stable,Global
20090899,19891688,Jacksonia sericea,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Jacksonia,sericea,,,,Benth.,Endangered,B1ab(iii),3.1,Decreasing,Global
20091042,19892986,Kennedia retrorsa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Kennedia,retrorsa,,,,Hemsl.,Critically Endangered,"B1ab(iii,iv,v)",3.1,Decreasing,Global
20091321,19891976,Labichea digitata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Labichea,digitata,,,,Benth.,Near Threatened,,3.1,Decreasing,Global
20091457,19892324,Labichea rupestris,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Labichea,rupestris,,,,Benth.,Least Concern,,3.1,Unknown,Global
20091922,19892339,Lamprolobium grandiflorum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lamprolobium,grandiflorum,,,,S.L.Everist ex R.J.F.Hend.,Endangered,B1ab(iii),3.1,Decreasing,Global
20117296,19892658,Chorizema carinatum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Chorizema,carinatum,,,,(Meisn.) J.M.Taylor & Crisp,Near Threatened,,3.1,Decreasing,Global
20122243,19891697,Acacia octonervia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,octonervia,,,,R.S.Cowan & Maslin,Vulnerable,B1ab(iii),3.1,Decreasing,Global
20122319,19891424,Acacia hilliana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,hilliana,,,,Maiden,Least Concern,,3.1,Stable,Global
20122397,19892264,Acacia petraea,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,petraea,,,,Pedley,Least Concern,,3.1,Unknown,Global
20123043,19892724,Acacia brachypoda,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,brachypoda,,,,Maslin,Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
20123900,19891933,Acacia dempsteri,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,dempsteri,,,,F.Muell.,Least Concern,,3.1,Unknown,Global
20124001,19892821,Acacia ausfeldii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,ausfeldii,,,,Regel,Near Threatened,,3.1,Decreasing,Global
20124123,19893008,Acacia loderi,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,loderi,,,,Maiden,Near Threatened,,3.1,Decreasing,Global
20124615,19891491,Acacia crassiuscula,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,crassiuscula,,,,H.L.Wendl.,Least Concern,,3.1,Unknown,Global
20125018,19892119,Acacia montana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,montana,,,,Benth.,Least Concern,,3.1,Unknown,Global
20125119,19891443,Acacia chrysotricha,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,chrysotricha,,,,Tindale,Endangered,"B1ab(iii,v)",3.1,Unknown,Global
20127165,19893103,Petalostylis labicheoides,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Petalostylis,labicheoides,,,,R.Br.,Least Concern,,3.1,Stable,Global
20128016,19891445,Phyllodium pulchellum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Phyllodium,pulchellum,,,,(L.) Desv.,Least Concern,,3.1,Stable,Global
20128481,19893074,Phyllota squarrosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Phyllota,squarrosa,,,,(Sieber ex DC.) Benth.,Near Threatened,,3.1,Unknown,Global
20128991,19891515,Platylobium alternifolium,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Platylobium,alternifolium,,,,F.Muell.,Endangered,B1ab(iii),3.1,Unknown,Global
20129408,19892616,Podolobium ilicifolium,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Podolobium,ilicifolium,,,,(Andrews) Crisp & P.H.Weston,Least Concern,,3.1,Stable,Global
20129906,168724,Pongamia pinnata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pongamia,pinnata,,,,(L.) Pierre,Least Concern,,3.1,Stable,Global
20131019,19892924,Cullen badocanum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cullen,badocanum,,,,(Blanco) Verdc.,Least Concern,,3.1,Stable,Global
20131871,19891533,Flemingia involucrata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Flemingia,involucrata,,,,Benth.,Least Concern,,3.1,Stable,Global
20132110,19892856,Cullen walkingtonii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cullen,walkingtonii,,,,(F.Muell.) J.W.Grimes,Near Threatened,,3.1,Unknown,Global
20133073,19891478,Pultenaea brachytropis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pultenaea,brachytropis,,,,Benth.,Vulnerable,B1ab(iii),3.1,Decreasing,Global
20133235,19892301,Pultenaea echinula,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pultenaea,echinula,,,,Sieber ex DC.,Near Threatened,,3.1,Stable,Global
